source_row,nombre_ie,cod_local,cod_modular,nivel,modalidad,distrito,rei,nombre_director,estado
200,MI MUNDO FELIZ,293183,0864421,inicial_jard_n,EBR,ATE,SIN REI,EVANGELISTA NARCISO MARGARITA ESTHER,active
201,096 GLADYS SUELDO MORALES,292174,0315556,inicial_jard_n,EBR,ATE,9,LAGOS AEDO CARMEN ROSA,active
202,JESUS PASTOR,292862,1044643,inicial_jard_n,EBR,ATE,SIN REI,LAZO LUDEÑA ROBERTO MICHAEL,active
203,MARISCAL RAMON CASTILLA,294007,0634055,inicial_jard_n,EBR,ATE,SIN REI,FLORES QUINTANILLA JULIO,active
204,MI JESUS,314581,0777805,inicial_jard_n,EBR,LURIGANCHO,SIN REI,SANCHEZ PEREZ MARIA ELSA,active
205,RICARDO PALMA DE LOS PORTALES,293017,1045806,inicial_jard_n,EBR,ATE,SIN REI,ARCE NEYRA CARMEN ROSA,active
206,101 ALDEA INFANTIL,314185,0315473,inicial_jard_n,EBR,LURIGANCHO,19,ROSALES CUYUBAMBA IRMA KARINA,active
207,INTERNACIONAL ELIM,292843,1044486,inicial_jard_n,EBR,ATE,SIN REI,MEZA VALENZUELA MIGUEL ANGEL,active
208,124 AUGUSTO SALAZAR BONDY,314029,0539247,inicial_jard_n,EBR,LURIGANCHO,18,QUISPE FLORES EVA ROCIO,active
209,AMERICA,293381,1076389,inicial_jard_n,EBR,ATE,SIN REI,MANDUJANO SALCEDO EMERSON LOWELL,active
210,SANTA CATALINA,294093,1075548,inicial_jard_n,EBR,ATE,SIN REI,SOLIS VIVAS ANIBAL ARTURO,active
211,HANS CHRISTIAN ANDERSEN,298350,1039759,inicial_jard_n,EBR,CHACLACAYO,SIN REI,CHAMBERGO YAURI ROMULA,active
212,SAN MARTIN DE CERES,293084,0778449,inicial_jard_n,EBR,ATE,SIN REI,BARRETO CAMPOS ROSA MIRYAM,active
213,RAYITOS DEL SOL,293003,1067065,inicial_jard_n,EBR,ATE,SIN REI,ROJAS VILCHEZ CARMEN ARTEMIA,active
214,HORMIGUITAS DE NEWMAN,307972,1041680,inicial_jard_n,EBR,LA MOLINA,SIN REI,TAFUR REATEGUI DE ZEGARRA AMALIA,active
215,168 MARIA EUGENIA MANTILLA ARIAS,292391,0705103,inicial_jard_n,EBR,ATE,7,ORE CANCHAYA TANIA MICAELA,active
216,210 MARIA PARADO DE BELLIDO,292414,1044791,inicial_jard_n,EBR,ATE,6,DOMINGUEZ NUÑEZ ANGELICA MARIA,active
217,015,298166,0315523,inicial_jard_n,EBR,CHACLACAYO,17,CLAROS CANANI JANET LILIANA,active
218,MARIE CURIE,298449,1039916,inicial_jard_n,EBR,CHACLACAYO,SIN REI,PAJUELO ONCOY GLADYS MARIA ISABEL,active
219,CIENTIFICO ISAAC NEWTON,292937,1045285,inicial_jard_n,EBR,ATE,SIN REI,ROBLES PICHO BETZABE BERTHA,active
220,1285,292683,1044957,inicial_jard_n,EBR,ATE,9,VILLAVERDE ESPINOZA VLADIMIR,active
221,115 SONRISAS Y COLORES,298208,0539643,inicial_jard_n,EBR,CHACLACAYO,17,RODRIGUEZ CUYA SILVIA SILVERIA,active
222,NIÑO JESUS DE PRAGA,294390,0728667,inicial_jard_n,EBR,ATE,SIN REI,BACA CAMPOS MARIA DELIA,active
223,209 MELVA CEDILIA ROJAS ALIAGA,291928,1044759,inicial_jard_n,EBR,ATE,6,HUALPA FLORES GRISELDA CLARIBEL,active
224,196,292560,1039551,inicial_jard_n,EBR,ATE,6,MELENDEZ CABRERA ILIANA SEGUNDINA,active
225,LITTLE GARDEN,307651,1040294,inicial_jard_n,EBR,LA MOLINA,SIN REI,RIVERA TREJO MARIANELA ROXANA,active
226,LA CASITA DE LOS NIÑOS,298289,1076454,inicial_jard_n,EBR,CHACLACAYO,SIN REI,BURBANK ROCA STELLA PATRICIA,active
227,SANTISIMA VIRGEN DE COCHARCAS,293140,1046325,inicial_jard_n,EBR,ATE,SIN REI,CASTILLO ROMERO VILMA,active
228,WALDORF LIMA,308250,0634667,inicial_cuna_jard_n,EBR,LA MOLINA,SIN REI,RODRIGUEZ NARREA MARIO ARTURO,active
229,HAPPY CHILDREN,308405,1224351,inicial_cuna_jard_n,EBR,LA MOLINA,SIN REI,SUSSONI SALAZAR JUANA ANA MARIA,active
230,172,292372,0743542,inicial_jard_n,EBR,ATE,7,PACHAS NIÑO MARIA DEL CARMEN,active
231,SANTA LUCIA,308269,1074657,inicial_jard_n,EBR,LA MOLINA,SIN REI,CALDERON QUIROZ ZOILA VICTORIA,active
232,DIVINO MAESTRO,293871,1224112,inicial_jard_n,EBR,ATE,SIN REI,VALVERDE MANCCO LILIANA LIZ,active
233,CORONEL VICTOR FAJARDO,298487,1224393,inicial_jard_n,EBR,CHACLACAYO,SIN REI,RUIZ PAREJA CARMEN,active
234,WALDORF DE CIENEGUILLA,300843,1076108,inicial_jard_n,EBR,CIENEGUILLA,SIN REI,CARDENAS SALAZAR MARCELINO,active
235,CUSSI TALASA,298468,1076256,inicial_jard_n,EBR,CHACLACAYO,SIN REI,CARLOS RODRIGUEZ ESTHER,active
236,MATER CRISTHIE,294578,1223312,inicial_jard_n,EBR,ATE,SIN REI,RIVERA HUAYTALLA MARIA DEL ROSARIO,active
237,PEQUEÑO UNIVERSO,308090,0705350,inicial_jard_n,EBR,LA MOLINA,SIN REI,BARCLAY DELGADO MARIA MARCELA,active
238,FAMILIA DE NAZARETH,292782,1044205,inicial_jard_n,EBR,ATE,SIN REI,NEGRON ITURREGUI JANETT,active
239,PITAGORAS DE ATE,293343,1045483,inicial_jard_n,EBR,ATE,SIN REI,CARRASCO HUAYAC ABSALON,active
240,CARLOS AUGUSTO SALAVERRY,292715,1046192,inicial_jard_n,EBR,ATE,SIN REI,SOLORZANO VILLEGAS NELLY MARGARITA,active
241,SANTA FELICIA,308170,0494872,inicial_jard_n,EBR,LA MOLINA,SIN REI,PERALTA OCAÑA VICTOR HORTENCIO,active
242,NUESTRA SEÑORA DEL PERPETUO SOCORRO,292980,0777813,inicial_jard_n,EBR,ATE,SIN REI,PRADO ARCIBIA YANETH GLADYS,active
243,SANTA TERESITA,293437,1076306,inicial_jard_n,EBR,ATE,SIN REI,MONTOYA CANALES CRISTINA MELISSA,active
244,VIRGEN DE CHAPI,298393,1040039,inicial_jard_n,EBR,CHACLACAYO,SIN REI,VALENZUELA VALCARCEL JAVIER MANUEL,active
245,ING. CARLOS LISSON BEINGOLEA,307552,0316976,inicial_jard_n,EBR,LA MOLINA,SIN REI,PRADO VARGAS MACHUCA MARIA INES,active
246,COLORES,307892,1040492,inicial_cuna_jard_n,EBR,LA MOLINA,SIN REI,MATZUMURA MIYAUCHI MIRIAM MARLENE,active
247,146 VIOLETA CORREA DE BELAUNDE,314326,0692525,inicial_jard_n,EBR,LURIGANCHO,18,VERA DIEGO ANA MARIA,active
248,MARIA RAFOLS,294540,1224674,inicial_jard_n,EBR,ATE,SIN REI,PACHECO PALOMINO AMPARO,active
249,EL MUNDO DE LOS INFANTES,308387,1197508,inicial_cuna_jard_n,EBR,LA MOLINA,SIN REI,MEDRANO LÓPEZ SUSAN CAROLINA,active
250,NUESTRA SEÑORA DE LA MERCED,292975,1187822,inicial_jard_n,EBR,ATE,SIN REI,MIDZUARAY FUKUY ARTURO FRANCISCO,active
251,SAN FRANCISCO DE ASIS DE SICUANI,813678,1065820,inicial_jard_n,EBR,ATE,SIN REI,CERON ROJAS LYDIA,active
252,ASIS,298294,0539940,inicial_jard_n,EBR,CHACLACAYO,SIN REI,MELENDEZ TOCTO YOLA,active
253,JEAN LE BOULCH,307571,1041649,inicial_jard_n,EBR,LA MOLINA,SIN REI,SARA INFANTE KATTERINE LILIANA,active
254,CHRISTIAN GENESIS,293277,1076298,inicial_jard_n,EBR,ATE,SIN REI,SANCHEZ PEREZ ALBERTO ARTURO,active
255,SAN MARTINCITO,294088,1046085,inicial_jard_n,EBR,ATE,SIN REI,EVANGELISTA ROSADO ESTHER GLADYS,active
256,MARIA DE LA ENCARNACION,293705,0509968,inicial_jard_n,EBR,ATE,SIN REI,CHOCANO WEHRLE MARIA ESPERANZA CARLOTA,active
257,SAN ISIDRO,314637,0692657,inicial_jard_n,EBR,LURIGANCHO,SIN REI,ROJAS NUÑEZ CESAR ALFREDO,active
258,AKIRA KATO,720660,1045434,secundaria,EBR,ATE,11,CRISOSTOMO ROJAS BAYLON TEOFILO,active
259,0034 PERUANO FINLANDES,292268,0317289,primaria,EBR,ATE,7,SANCHEZ MEDINA CARMEN ROSA,active
260,1249 JAVIER HERAUD,291594,0743724,primaria,EBR,ATE,8,DOMINGO ATAUCUSI HERLINDA BEATRIZ,active
261,1203 DIVINO NIÑO JESUS DE MANYLSA,292353,0495093,primaria,EBR,ATE,10,SANCHEZ MEDINA CARMEN ROSA,active
262,1263 PURUCHUCO,291612,0778209,primaria,EBR,ATE,6,FERNANDEZ CUICAPUSA RAFAEL,active
263,1189 ALBERTO RIVERA Y PIEROLA,298086,0319061,primaria,EBR,CHACLACAYO,17,GIRALDO RAMIREZ JUSTO WALTER,active
264,1242 PADRE EUSEBIO ENRIQUE MENARD,313869,0705442,primaria,EBR,LURIGANCHO,18,TORRES TELLO RUTH BELDAD,active
265,1205 ABELARDO QUIÑONES,314147,0314906,primaria,EBR,LURIGANCHO,14,VIDALON ENRIQUEZ IRENEO,active
266,1194,314034,0319160,primaria,EBR,LURIGANCHO,19,MAMANI LOAYZA JENNY ROXANA,active
267,0063 LETICIA KIEFFER MARCHAND,314053,0317438,primaria,EBR,LURIGANCHO,19,DE LA CRUZ ORDOÑEZ ADA JUSTA,active
268,0060,314232,0317396,primaria,EBR,LURIGANCHO,19,RAMOS TICLLA ROSA,active
269,1223,314251,0527176,primaria,EBR,LURIGANCHO,15,RIOS LAURENTE FANNY NYDIA,active
270,1200 SANTA MARIA,314114,0319285,primaria,EBR,LURIGANCHO,18,CORO LLALLE CARMEN MARTHA,active
271,1276,314246,1041359,primaria,EBR,LURIGANCHO,14,TITO CARRERA ROSA OLINDA,active
272,1224,313930,0542928,primaria,EBR,LURIGANCHO,15,BARRIENTOS FERNANDEZ WALTER ALFREDO,active
273,0052 VIRGEN DE FATIMA,718426,0317313,primaria,EBR,LURIGANCHO,19,ROLDAN LLERENA LILIANA VILMA,active
274,1198 LA RIBERA,314067,0319244,primaria,EBR,LURIGANCHO,19,VIDELA FLORES EDGAR,active
275,1275,313633,1041318,primaria,EBR,LURIGANCHO,14,ENCISO TRUJILLO ANA JULIA,active
276,1207 SAGRADO CORAZON DE JESUS,307415,0315275,primaria,EBR,LA MOLINA,2,SEGOVIA JUAREZ SOLEDAD CRISTINA,active
277,1246,300819,0705525,primaria,EBR,CIENEGUILLA,1,VERA PRADO FRANCISCO REYNALDO,active
278,1136 JOHN F. KENNEDY,292070,1075944,secundaria,EBR,ATE,3,RUIZ SANCHEZ JUAN CARLOS,active
279,1136 JOHN F. KENNEDY,292070,0318923,primaria,EBR,ATE,3,RUIZ SANCHEZ JUAN CARLOS,active
280,1255 WALTER PEÑALOZA RAMELLA,292598,1045632,secundaria,EBR,ATE,13,VILLANUEVA BONIFACIO ALFREDO CESAR,active
281,1228 LEONCIO PRADO,292428,0743807,secundaria,EBR,ATE,6,ALIAGA BALTAZAR OSCAR,active
282,1228 LEONCIO PRADO,292428,0589390,primaria,EBR,ATE,6,ALIAGA BALTAZAR OSCAR,active
283,1209 MARISCAL TORIBIO DE LUZURIAGA,292490,0469700,secundaria,EBR,ATE,3,FELIX LUNA LEONARDO LUIS,active
284,1209 MARISCAL TORIBIO DE LUZURIAGA,292490,0318931,primaria,EBR,ATE,3,FELIX LUNA LEONARDO LUIS,active
285,1229 CAP. JULIO A. PONCE ANTUNEZ DE MAYOLO,291914,0743815,secundaria,EBR,ATE,7,GOMEZ LUCANA ZORAIDA,active
286,1212 GRUMETE MEDINA,292452,0650036,secundaria,EBR,ATE,3,VILCHEZ PILLACA WALTER CONSTANTINO,active
287,1212 GRUMETE MEDINA,292452,0513713,primaria,EBR,ATE,3,VILCHEZ PILLACA WALTER CONSTANTINO,active
288,1255 WALTER PEÑALOZA RAMELLA,292598,0765123,primaria,EBR,ATE,13,VILLANUEVA BONIFACIO ALFREDO CESAR,active
289,1227 INDIRA GANDHI,292367,0650002,secundaria,EBR,ATE,7,INGA RAMOS ELIZABETH RUPERTA,active
290,1227 INDIRA GANDHI,292367,0542423,primaria,EBR,ATE,7,INGA RAMOS ELIZABETH RUPERTA,active
291,1237 JORGE D. GILES LLANOS,291607,0691782,primaria,EBR,ATE,11,ROSALES GARCIA ZOILA ROSA,active
292,1138 JOSE ABELARDO QUIÑONES,292310,0745448,secundaria,EBR,ATE,3,FELIX LUNA LEONARDO LUIS,active
293,1264 JUAN ANDRES VIVANCO AMORIN,291985,0834994,primaria,EBR,ATE,6,MILLA LAZARO CLORINDA FORTUNATA,active
294,1264 JUAN ANDRES VIVANCO AMORIN,291985,1045798,secundaria,EBR,ATE,6,MILLA LAZARO CLORINDA FORTUNATA,active
295,1235 UNION LATINOAMERICANA,307458,0728717,secundaria,EBR,LA MOLINA,2,CAMPOS MONTEZA OSWALDO,active
296,1235 UNION LATINOAMERICANA,307458,0649913,primaria,EBR,LA MOLINA,2,CAMPOS MONTEZA OSWALDO,active
297,1220 SAN JOSE MARELLO,307477,0527473,primaria,EBR,LA MOLINA,2,QUEVEDO VEGAS GLADYS JULISSA,active
298,1220 SAN JOSE MARELLO,307477,0692434,secundaria,EBR,LA MOLINA,2,QUEVEDO VEGAS GLADYS JULISSA,active
299,1278 MIXTO LA MOLINA,307528,1065622,primaria,EBR,LA MOLINA,2,AGUILAR LUDEÑA ELMER HECTOR,active
300,0059 SANTA MARIA GORETTI,313713,0778001,secundaria,EBR,LURIGANCHO,16,MONTALVO FRITAS WILAN UBERTT,active
301,0059 SANTA MARIA GORETTI,313713,0317388,primaria,EBR,LURIGANCHO,16,MONTALVO FRITAS WILAN UBERTT,active
302,0051 JOSE F. SANCHEZ CARRION,314152,0705459,secundaria,EBR,LURIGANCHO,16,BASILIO GRIJALVA ABEL,active
303,0027 SAN ANTONIO JICAMARCA,313845,0561662,primaria,EBR,LURIGANCHO,15,LAZO RAMOS MARIA LOURDES,active
304,0027 SAN ANTONIO JICAMARCA,313845,0582254,secundaria,EBR,LURIGANCHO,15,LAZO RAMOS MARIA LOURDES,active
305,0055 MANUEL GONZALES PRADA,313708,0582387,secundaria,EBR,LURIGANCHO,18,URQUIETA HUAYLINOS MIGUEL ANGEL,active
306,0055 MANUEL GONZALES PRADA,313708,0317347,primaria,EBR,LURIGANCHO,18,URQUIETA HUAYLINOS MIGUEL ANGEL,active
307,1206 DANIEL ALCIDES CARRION,313794,0511824,primaria,EBR,LURIGANCHO,18,AGAMA ASENCIOS SADOC RUBEN,active
308,1206 DANIEL ALCIDES CARRION,313794,0765404,secundaria,EBR,LURIGANCHO,18,AGAMA ASENCIOS SADOC RUBEN,active
309,1190 FELIPE HUAMAN POMA DE AYALA,313732,0582403,secundaria,EBR,LURIGANCHO,19,ALVARADO LAVERIANO CESAR AGUSTO,active
310,0053 SAN VICENTE DE PAUL,298067,1039676,secundaria,EBR,CHACLACAYO,17,CALERO CRISTOBAL MILTON CESAR,active
311,0053 SAN VICENTE DE PAUL,298067,0639559,primaria,EBR,CHACLACAYO,17,CALERO CRISTOBAL MILTON CESAR,active
312,COLEGIO NACIONAL VITARTE,292150,0340315,secundaria,EBR,ATE,7,HARO LOPEZ EUSEBIO TEOFILO,active
313,TELESFORO CATACORA,292089,0536151,secundaria,EBR,ATE,10,CARRASCO PERRIGO OLINDA,active
314,PABLO PATRON,314171,0245704,secundaria,EBR,LURIGANCHO,19,FLORES HUAYLINOS ROMULO OMAR,active
315,RICARDO PALMA,292305,0643874,secundaria,EBR,ATE,10,VELAZCO RIVAS JOSE FREDERICK,active
316,EDELMIRA DEL PANDO,292013,0340349,secundaria,EBR,ATE,8,RAMIREZ ALARCON MAXIMILIANO PEDRO,active
317,1215 SAN JUAN PARIACHI,291725,0495176,primaria,EBR,ATE,11,BAYONA INCHE GRACIELA ELSA,active
318,1260 EL AMAUTA,292579,0765164,primaria,EBR,ATE,13,PALOMINO PRADO DELIA,active
319,1279,292621,1045194,primaria,EBR,ATE,12,VIDALON RIVERA MARTIN BLADIMIR,active
320,1142,291834,0319004,primaria,EBR,ATE,7,CARO ROQUE MELCIADES,active
321,1239,292008,0691808,primaria,EBR,ATE,7,MENDOZA YAURI BENIGNO,active
322,1247,291645,0743708,primaria,EBR,ATE,6,PEÑA LEANDRO MAXIMO,active
323,1281 SANTA MARIA,291570,1045277,primaria,EBR,ATE,6,AMES ESCUDERO ELINER DALMIRA,active
324,1271,292541,1045111,primaria,EBR,ATE,13,SUMIRE QQUENTA REBECA,active
325,1284,313614,1041474,primaria,EBR,LURIGANCHO,14,VILCHEZ PALOMINO FELIX HIPOLITO,active
326,INMACULADA CONCEPCION,293263,0777821,primaria,EBR,ATE,SIN REI,RIVERA DE LA CRUZ CLAYS GIOVANNI,active
327,NUESTRA SEÑORA DE LOURDES,314350,0320218,primaria,EBR,LURIGANCHO,SIN REI,SCHREIER IBAÑEZ YIRKA,active
328,SAGRADOS CORAZONES RECOLETA,307632,0449512,secundaria,EBR,LA MOLINA,SIN REI,DIAZ VASQUEZ DE VARGAS JUDITH DEL CARMEN,active
329,MODERNO,293786,1075662,primaria,EBR,ATE,SIN REI,PORRAS PARIONA RIGOBERTO,active
330,SAN LUIS REY DE FRANCIA,293079,1046952,secundaria,EBR,ATE,SIN REI,PAZ APOLINARIO ROSA MAURA,active
331,VIRGEN DE GUADALUPE,293970,1075258,secundaria,EBR,ATE,SIN REI,CAMARENA GUILLERMO EDITHN SOFIA JOSE HEBER,active
332,SANTA INES,294045,1045269,primaria,EBR,ATE,SIN REI,SANCHEZ MORENO MALDONADO GLADYS EUFEMIA,active
333,SAINT JOSEPH SCHOOL,294272,1044940,primaria,EBR,ATE,SIN REI,MARTINEZ CASAS ROSA VICTORIA,active
334,JOHN DEWEY,314543,1040203,primaria,EBR,LURIGANCHO,SIN REI,TACO BELLIDO SOFIA BASILIA,active
335,JORGE CHAVEZ DARTNELL,294451,1067222,primaria,EBR,ATE,SIN REI,RODRIGUEZ NAPANGA SANTIAGO,active
336,JAVIER HERAUD,293480,0765206,primaria,EBR,ATE,SIN REI,BARRIOS CONDOR RICHARD MARCK,active
337,CORAZON DE GUADALUPE,294234,1045533,primaria,EBR,ATE,SIN REI,CHUCHON MENDOZA MARCELINA,active
338,LA PAZ,293220,0778803,primaria,EBR,ATE,SIN REI,MIRANDA RODRIGUEZ MARIA,active
339,SAGRADOS CORAZONES RECOLETA,307632,0314641,primaria,EBR,LA MOLINA,SIN REI,DIAZ VASQUEZ DE VARGAS JUDITH DEL CARMEN,active
340,INCA GARCILASO DE LA VEGA,292824,0777854,primaria,EBR,ATE,SIN REI,ESPERANZA BONIFACIO DELIA MARIA,active
341,CRISTO SALVADOR,294267,0779629,primaria,EBR,ATE,SIN REI,MARTINEZ VARGAS BATSHEVA KARIM,active
342,0029 MARCO PUENTE LLANOS,291706,0317214,primaria,EBR,ATE,8,NAVARRO DAVALOS DE FLORES MARIA ELSA,active
343,1235 UNION LATINOAMERICANA,307458,0765271,b_sica_alternativa_inicial_e_intermedio,EBR,LA MOLINA,SIN REI,VIDALON ENRIQUEZ RAMIRO,active
344,1243 SAN ROQUE,291810,0705129,primaria,EBR,ATE,8,ZAMALLOA MOREANO ROSA ASUNTA,active
345,787 ALMIRANTE MIGUEL GRAU,298133,0643783,secundaria,EBR,CHACLACAYO,17,ALIAGA CHERO CARLOS ALBERTO,active
346,0029 MARCO PUENTE LLANOS,291706,0778233,secundaria,EBR,ATE,8,NAVARRO DAVALOS DE FLORES MARIA ELSA,active
347,1235 UNION LATINOAMERICANA,307458,0778225,b_sica_alternativa_avanzado,EBR,LA MOLINA,SIN REI,VIDALON ENRIQUEZ RAMIRO,active
348,CRISTO SALVADOR,294267,1009075,secundaria,EBR,ATE,SIN REI,MARTINEZ VARGAS BATSHEVA KARIM,active
349,INCA GARCILASO DE LA VEGA,292824,0777912,secundaria,EBR,ATE,SIN REI,ESPERANZA BONIFACIO DELIA MARIA,active
350,SANTA ANGELA,292923,0314575,secundaria,EBR,ATE,SIN REI,CARRASCO CUETO NOEMI ESTELA,active
351,MARIA REINA DE LOS APOSTOLES,294535,0765339,secundaria,EBR,ATE,SIN REI,FELICES CAMARGO PRISCILA ROSSEMERY,active
352,FOYER SANTA ROSA,314345,1074699,secundaria,EBR,LURIGANCHO,SIN REI,COLLAZOS VILLACORTA REYDELINDA,active
353,NUESTRA SEÑORA DE LOURDES,314350,0582395,secundaria,EBR,LURIGANCHO,SIN REI,SCHREIER IBAÑEZ YIRKA,active
354,SANTA MARIA,314425,0546200,secundaria,EBR,LURIGANCHO,SIN REI,MARIÑOS SOLIER URSULA ROSA,active
355,JOHN DALTON,293946,1046382,secundaria,EBR,ATE,SIN REI,MALDONADO TAIPE HEDY GRACIELA,active
356,REINA DE LOS ANGELES,308113,0314419,secundaria,EBR,LA MOLINA,SIN REI,ORTIZ MERINO MARIA ARACELLY,active
357,JAVIER HERAUD,293480,1046341,secundaria,EBR,ATE,SIN REI,BARRIOS CONDOR RICHARD MARCK,active
358,LA INMACULADA,293507,0765180,primaria,EBR,ATE,SIN REI,CRUZ MENDOZA REINE,active
359,VIRGEN DE GUADALUPE,293970,1045467,primaria,EBR,ATE,SIN REI,CAMARENA GUILLERMO EDITHN SOFIA JOSE HEBER,active
360,EDUARDO PALACI,294314,1046184,secundaria,EBR,ATE,SIN REI,MAYURI VALLEJOS ROCIO KARIN,active
361,ALFRED NOBEL,294154,1066224,primaria,EBR,ATE,SIN REI,COLQUICHAGUA ARELLANO ABEL,active
362,VIRGEN DEL ROSARIO DE YUNGAY,307670,1039668,secundaria,EBR,LA MOLINA,SIN REI,VASQUEZ MENDEZ ELMIRA C.,active
363,ANNA JARVIS,294168,1045376,primaria,EBR,ATE,SIN REI,DAVILA BALCAZAR BLANCA FLOR,active
364,SAN MARTIN DE PORRES DE SALAMANCA,293098,1008390,primaria,EBR,ATE,SIN REI,CASTRO JOKON BERTHA AMPARO,active
365,1143 DOMINGO FAUSTINO SARMIENTO,292471,0319020,primaria,EBR,ATE,8,DE LA CRUZ SULCA LUZ VICTORIA,active
366,SACO OLIVEROS DE CHACLACAYO,298312,1040435,secundaria,EBR,CHACLACAYO,SIN REI,VALDERRAMA VALLADARES LILIANA GRISSELL,active
367,SACO OLIVEROS DE CHACLACAYO,298312,0743757,primaria,EBR,CHACLACAYO,SIN REI,VALDERRAMA VALLADARES LILIANA GRISSELL,active
368,EDUARDO FORGA,314487,1040120,primaria,EBR,LURIGANCHO,SIN REI,QUISPE CCALLA SUSANA MARGOT,active
369,JESUS MI BUEN PASTOR,294489,1046374,primaria,EBR,ATE,SIN REI,MARGARITO TRUJILLO LIDIA,active
370,BLAS PASCAL,298307,1040393,secundaria,EBR,CHACLACAYO,SIN REI,MUCHA BARTOLO JULIO CESAR,active
371,1245 JOSE CARLOS MARIATEGUI,291867,0705145,primaria,EBR,ATE,13,YALLE QUISPE GERMAN,active
372,1217 JORGE BASADRE,298109,0512129,primaria,EBR,CHACLACAYO,17,ALIAGA BALTAZAR OSCAR,active
373,1257 REINO UNIDO DE GRAN BRETAÑA,292131,0765149,primaria,EBR,ATE,12,RODRIGUEZ CARBAJAL ROY SANTIAGO,active
374,1231 JOSE LUIS BUSTAMANTE Y RIVERO,292348,0603738,primaria,EBR,ATE,3,BARRETO COSAR EDILBERTO VICTOR,active
375,1208 SAN FRANCISCO DE ASIS,292517,0513614,primaria,EBR,ATE,3,GUADALUPE JULCA ZENON AUGUSTO,active
376,1195 CESAR VALLEJO,313911,0319186,primaria,EBR,LURIGANCHO,19,ESCALANTE COLLANTES ANA MARIA,active
377,1188 JUAN PABLO II,298072,0319046,primaria,EBR,CHACLACAYO,17,AGUILAR TAYPE JEANETTE,active
378,JOHN F. KENNEDY,292881,1046291,primaria,EBR,ATE,SIN REI,GRADOS CARNERO HERNAN EDILBERTO,active
379,BLAS PASCAL,298307,1040591,primaria,EBR,CHACLACAYO,SIN REI,MUCHA BARTOLO JULIO CESAR,active
380,VIRGEN DEL CARMEN,300838,0820373,primaria,EBR,CIENEGUILLA,SIN REI,VALVERDE MURGA FELIX EDGARDO,active
381,SAN BASILIO,294069,1044981,primaria,EBR,ATE,SIN REI,GONZALO ADBIAS BELEN NAUPA,active
382,NUESTRA VIRGEN DEL ROSARIO,292999,0778860,primaria,EBR,ATE,SIN REI,ZELAYA VILCA ROBERTO,active
383,SANTA MARIA APOSTOL,294031,1074772,primaria,EBR,ATE,SIN REI,ROJAS BAUTISTA KATIUSCA FATIMA,active
384,SAN ISIDRO LABRADOR,294111,1067149,primaria,EBR,ATE,SIN REI,PAUCAR GABRIEL WILDER HECTOR,active
385,SAN LORENZO,293060,1045103,primaria,EBR,ATE,SIN REI,FIGUEROA LEANDRO MANUEL ANTONIO,active
386,PASCUAL SACO OLIVEROS - LUMBRERAS,293041,1045020,primaria,EBR,ATE,SIN REI,OCAS CORNEJO FLOR MIRIAM,active
387,SAN ALFONSO,294187,1066182,primaria,EBR,ATE,SIN REI,CASTILLO GAMARRA ROSSEMERY DEL PILAR,active
388,NUESTRA SEÑORA DE LA MERCED,292975,0483016,primaria,EBR,ATE,SIN REI,MIDZUARAY FUKUY ARTURO FRANCISCO,active
389,SAN CARLOS,314388,0778019,primaria,EBR,LURIGANCHO,SIN REI,BENAVIDES MORALES EMMA ISABEL ELDA,active
390,SANTA RITA,314675,0246322,primaria,EBR,LURIGANCHO,SIN REI,PALOMINO FIGUEROA YULEYSY XEOMARA,active
391,JEAN LE BOULCH,307571,1040971,primaria,EBR,LA MOLINA,SIN REI,SARA INFANTE KATTERINE LILIANA,active
392,REINA DEL MUNDO,308108,0320424,primaria,EBR,LA MOLINA,SIN REI,TARAZONA TRIVEÑO JULIA MARIA,active
393,MAYOR PIP FELIX ROMAN TELLO ROJAS,307590,0705376,primaria,EBR,LA MOLINA,2,MORALES ALVA LUIS MIGUEL,active
394,500 EL BOSQUE,291730,0317560,primaria,EBR,ATE,3,TERRAZOS MORALES ANDRES AVELINO,active
395,1193 EMILIO DEL SOLAR,314091,0319145,primaria,EBR,LURIGANCHO,19,MEZA AYLAS RAUL ALEJANDRO,active
396,SANTA MARIA APOSTOL,294031,1074814,secundaria,EBR,ATE,SIN REI,ROJAS BAUTISTA KATIUSCA FATIMA,active
397,FRANCISCO ANTONIO DE ZELA,292796,1045772,primaria,EBR,ATE,SIN REI,HUAIRA RAYMUNDO TEODOSIO,active
398,1231 JOSE LUIS BUSTAMANTE Y RIVERO,292348,0779868,secundaria,EBR,ATE,3,BARRETO COSAR EDILBERTO VICTOR,active
399,1208 SAN FRANCISCO DE ASIS,292517,0765305,secundaria,EBR,ATE,3,GUADALUPE JULCA ZENON AUGUSTO,active
400,1188 JUAN PABLO II,298072,0692707,secundaria,EBR,CHACLACAYO,17,AGUILAR TAYPE JEANETTE,active
401,SAN BASILIO,294069,1046796,secundaria,EBR,ATE,SIN REI,GONZALO ADBIAS BELEN NAUPA,active
402,NUESTRA VIRGEN DEL ROSARIO,292999,1046671,secundaria,EBR,ATE,SIN REI,ZELAYA VILCA ROBERTO,active
403,SAN ISIDRO LABRADOR,294111,1066547,secundaria,EBR,ATE,SIN REI,PAUCAR GABRIEL WILDER HECTOR,active
404,SAN LORENZO,293060,1046911,secundaria,EBR,ATE,SIN REI,FIGUEROA LEANDRO MANUEL ANTONIO,active
